name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2014/EEm_7_2.txt,6,4.75,8,2,2,3,8,142,3.75,17.75,19,13,6,8,7,0,2,14.857142857142858,19.142857142857142,14.784353741496599,18.666666666666668
exam2014/EPa_38_2.txt,6,3.1052631578947367,5,1,1,5,19,228,2.8421052631578947,12,31,23,8,7,13,1,1,10.38888888888889,13.444444444444445,12.411532884327002,15.865743724322156
exam2014/EPa_42_2.txt,6,3.923076923076923,6,2,5,1,13,202,4.461538461538462,15.538461538461538,17,15,2,3,12,1,4,13.083333333333334,16.666666666666668,13.132242063492063,16.481334175084175
exam2014/EPa_62_2.txt,6,4.5625,7,0,8,13,16,383,5.5,23.9375,38,16,22,5,21,2,8,19.866666666666667,24.8,20.35974617974618,25.911549561549563
exam2014/EPa_67_2.txt,6,4.45,7,1,7,4,20,356,4.85,17.8,34,24,10,6,34,0,5,14.631578947368421,18.63157894736842,14.962240586979874,19.34157794344775
exam2014/EPa_78_2.txt,6,3.9411764705882355,11,2,0,5,17,284,4.294117647058823,16.705882352941178,25,18,7,6,14,0,2,14.1875,18.875,17.338158282689534,22.06858193889444
exam2014/ESha_38_2.txt,6,4.428571428571429,8,2,2,3,14,271,7.214285714285714,19.357142857142858,26,17,9,9,21,1,3,18.0,23.615384615384617,15.492110240187163,21.5342561284869
exam2014/MBi_16_2.txt,6,5.4375,9,2,1,3,16,314,6.25,19.625,24,19,5,17,27,0,1,15.533333333333333,21.066666666666666,15.955349465349466,21.471435416435416
exam2014/MOg_2_2.txt,6,5.166666666666667,8,3,3,2,12,199,3.25,16.583333333333332,24,16,8,4,12,2,1,12.272727272727273,16.636363636363637,11.727613800341073,16.73139184048275
exam2014/MTsy_37_2.txt,6,3.3793103448275863,7,1,5,7,29,385,4.482758620689655,13.275862068965518,42,31,11,9,24,1,3,10.964285714285714,14.214285714285714,10.679492026951921,14.359043481155956
exam2014/VPe_12_2.txt,6,3.6666666666666665,5,3,0,3,6,106,4.666666666666667,17.666666666666668,10,5,5,4,7,1,1,14.2,17.6,14.546666666666667,17.91
exam2014/ZEv_17_2.txt,6,4.294117647058823,7,1,5,4,17,308,3.823529411764706,18.11764705882353,32,25,7,12,15,1,2,16.1875,20.6875,18.26488338050838,22.880892024642026
exam2014/ZEv_1_2.txt,6,4.4375,11,0,2,9,16,315,6.5,19.6875,32,19,13,5,12,0,4,16.6,21.0,17.136423391423392,21.60234654234654
exam2014/ZEv_26_2.txt,6,5.176470588235294,9,2,5,13,17,384,8.647058823529411,22.58823529411765,34,13,21,7,11,4,5,20.75,25.9375,20.629105876762125,26.0668655996781
exam2014/ZEv_7_2.txt,6,4.176470588235294,7,2,4,10,17,286,5.176470588235294,16.823529411764707,34,17,17,8,13,0,4,13.125,17.1875,14.111135132228883,18.46821529165279
exam2015/KT_1_2.txt,6,4.857142857142857,8,2,2,10,14,316,7.071428571428571,22.571428571428573,28,18,10,12,27,1,1,17.0,24.0,20.229675239290625,27.39759257836181
