name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2017/EGe_160_1.txt,1,6.285714285714286,9,5,4,6,7,223,6,31.857142857142858,17,10,7,11,11,2,1,23.5,33.833333333333336,24.11111111111111,34.519444444444446
exam2017/EGe_161_1.txt,1,4.777777777777778,7,2,3,7,9,243,12.333333333333334,27,19,10,9,4,13,2,1,21.75,26.75,22.86800595238095,28.929613095238096
exam2017/EGe_164_1.txt,1,5.6,9,3,6,3,10,209,5.1,20.9,13,9,4,3,12,5,1,15.0,21.22222222222222,18.930555555555557,25.361507936507937
exam2017/EGe_165_1.txt,1,3.6153846153846154,6,1,2,4,13,179,4.769230769230769,13.76923076923077,10,8,2,7,7,0,2,11.166666666666666,14.583333333333334,11.462587181337181,14.410684223184223
exam2017/EGe_16_1.txt,1,5.375,9,1,3,7,8,236,6.375,29.5,19,12,7,2,17,1,0,26.142857142857142,30.857142857142858,28.625510204081632,33.65714285714286
exam2017/EGe_171_1.txt,1,4.153846153846154,6,2,6,2,13,233,7.538461538461538,17.923076923076923,22,19,3,4,18,6,0,14.916666666666666,19.083333333333332,14.715247715247715,18.983757215007216
exam2017/EGe_172_1.txt,1,4.9411764705882355,9,2,9,4,17,357,5.9411764705882355,21,23,22,1,5,15,10,0,17.375,23.0625,16.567105377261626,21.773472794566544
exam2017/EGe_174_1.txt,1,5.4,8,3,5,2,10,234,3.7,23.4,10,6,4,7,17,2,3,17.666666666666668,22.22222222222222,19.208553791887127,24.187345679012346
exam2017/EGe_188_1.txt,1,4.545454545454546,10,2,4,2,11,199,4.090909090909091,18.09090909090909,16,12,4,7,14,3,1,15.1,20.7,14.779246031746032,19.944960317460318
exam2017/EGe_192_1.txt,1,4.846153846153846,9,3,3,3,13,207,3.230769230769231,15.923076923076923,17,16,1,9,9,3,0,12.833333333333334,16.083333333333332,12.283306277056276,15.775234487734487
exam2017/EGe_193_1.txt,1,4.636363636363637,7,2,2,6,11,229,6,20.818181818181817,19,11,8,4,6,2,0,17.3,21.8,17.174246031746033,22.038055555555555
exam2017/EGe_200_1.txt,1,4.923076923076923,9,3,5,7,13,343,7,26.384615384615383,25,16,9,7,21,4,1,22.666666666666668,29.416666666666668,25.131180856180855,33.08864838864839
exam2017/EGe_202_1.txt,1,4.615384615384615,9,2,6,4,13,220,3.6923076923076925,16.923076923076923,18,16,2,8,11,3,2,13.833333333333334,17.666666666666668,14.831818181818182,18.73391053391053
exam2017/EGe_208_1.txt,1,5.111111111111111,8,3,6,8,9,231,5,25.666666666666668,13,10,3,4,13,3,0,20.75,27.375,21.69092261904762,28.689285714285713
